Image Number,Category,Annotator,Expertise Level,Host,Version,NGT,NO,GT Label,Pred Label,Pred Area
N11,SAM corrected,Annotator5,Expert,local MacBook Pro M3,QuPath v5,11.0,8.0,6.0,3.0,154.380884
N11,SAM corrected,Annotator5,Expert,local MacBook Pro M3,QuPath v5,11.0,8.0,8.0,6.0,214.978988
N12,Manual,Annotator5,Expert,local MacBook Pro M3,QuPath v5,8.0,6.0,1.0,4.0,97.441339
N12,Manual,Annotator5,Expert,local MacBook Pro M3,QuPath v5,8.0,6.0,2.0,3.0,353.48894
N12,Manual,Annotator5,Expert,local MacBook Pro M3,QuPath v5,8.0,6.0,5.0,1.0,194.934207
N12,Manual,Annotator5,Expert,local MacBook Pro M3,QuPath v5,8.0,6.0,7.0,2.0,572.1780160000001
N12,Manual,Annotator5,Expert,local MacBook Pro M3,QuPath v5,8.0,6.0,8.0,6.0,336.27825400000006
N12,SAM,Annotator5,Expert,local MacBook Pro M3,QuPath v5,8.0,7.0,1.0,7.0,96.719933
N12,SAM,Annotator5,Expert,local MacBook Pro M3,QuPath v5,8.0,7.0,2.0,6.0,369.92669100000006
N12,SAM,Annotator5,Expert,local MacBook Pro M3,QuPath v5,8.0,7.0,5.0,5.0,167.263134
N12,SAM,Annotator5,Expert,local MacBook Pro M3,QuPath v5,8.0,7.0,7.0,3.0,673.8962620000001
N12,SAM,Annotator5,Expert,local MacBook Pro M3,QuPath v5,8.0,7.0,8.0,1.0,352.50988900000004
N12,SAM corrected,Annotator5,Expert,local MacBook Pro M3,QuPath v5,8.0,7.0,1.0,1.0,137.633959
N12,SAM corrected,Annotator5,Expert,local MacBook Pro M3,QuPath v5,8.0,7.0,2.0,6.0,374.77041700000007
N12,SAM corrected,Annotator5,Expert,local MacBook Pro M3,QuPath v5,8.0,7.0,5.0,4.0,185.86510300000003
N12,SAM corrected,Annotator5,Expert,local MacBook Pro M3,QuPath v5,8.0,7.0,7.0,3.0,764.3811860000001
N12,SAM corrected,Annotator5,Expert,local MacBook Pro M3,QuPath v5,8.0,7.0,8.0,2.0,767.9882160000001
N15,Manual,Annotator5,Expert,local MacBook Pro M3,QuPath v5,16.0,9.0,1.0,1.0,511.373796
N15,Manual,Annotator5,Expert,local MacBook Pro M3,QuPath v5,16.0,9.0,3.0,8.0,289.644509
N15,Manual,Annotator5,Expert,local MacBook Pro M3,QuPath v5,16.0,9.0,7.0,2.0,556.6677870000001
N15,Manual,Annotator5,Expert,local MacBook Pro M3,QuPath v5,16.0,9.0,8.0,6.0,419.34300200000007
N15,Manual,Annotator5,Expert,local MacBook Pro M3,QuPath v5,16.0,9.0,10.0,3.0,294.53976400000005
N15,Manual,Annotator5,Expert,local MacBook Pro M3,QuPath v5,16.0,9.0,11.0,7.0,504.9842
N15,Manual,Annotator5,Expert,local MacBook Pro M3,QuPath v5,16.0,9.0,14.0,5.0,142.16851100000002
N15,Manual,Annotator5,Expert,local MacBook Pro M3,QuPath v5,16.0,9.0,16.0,9.0,317.21252400000003
N15,SAM,Annotator5,Expert,local MacBook Pro M3,QuPath v5,16.0,10.0,1.0,3.0,521.98877
N15,SAM,Annotator5,Expert,local MacBook Pro M3,QuPath v5,16.0,10.0,3.0,2.0,232.859551
N15,SAM,Annotator5,Expert,local MacBook Pro M3,QuPath v5,16.0,10.0,7.0,1.0,683.6352430000001
N15,SAM,Annotator5,Expert,local MacBook Pro M3,QuPath v5,16.0,10.0,8.0,9.0,482.775201
N15,SAM,Annotator5,Expert,local MacBook Pro M3,QuPath v5,16.0,10.0,10.0,8.0,301.44465
N15,SAM,Annotator5,Expert,local MacBook Pro M3,QuPath v5,16.0,10.0,11.0,4.0,454.38272200000006
N15,SAM,Annotator5,Expert,local MacBook Pro M3,QuPath v5,16.0,10.0,14.0,7.0,168.49983000000003
N15,SAM,Annotator5,Expert,local MacBook Pro M3,QuPath v5,16.0,10.0,16.0,6.0,347.975337
N15,SAM corrected,Annotator5,Expert,local MacBook Pro M3,QuPath v5,16.0,8.0,1.0,1.0,564.706311
N15,SAM corrected,Annotator5,Expert,local MacBook Pro M3,QuPath v5,16.0,8.0,3.0,7.0,238.888444
N15,SAM corrected,Annotator5,Expert,local MacBook Pro M3,QuPath v5,16.0,8.0,7.0,2.0,780.612821
N15,SAM corrected,Annotator5,Expert,local MacBook Pro M3,QuPath v5,16.0,8.0,8.0,6.0,502.4077500000001
N15,SAM corrected,Annotator5,Expert,local MacBook Pro M3,QuPath v5,16.0,8.0,10.0,4.0,307.73118800000003
N15,SAM corrected,Annotator5,Expert,local MacBook Pro M3,QuPath v5,16.0,8.0,11.0,3.0,496.73956
N15,SAM corrected,Annotator5,Expert,local MacBook Pro M3,QuPath v5,16.0,8.0,14.0,5.0,163.44998800000002
N15,SAM corrected,Annotator5,Expert,local MacBook Pro M3,QuPath v5,16.0,8.0,16.0,8.0,375.491823
N16,Manual,Annotator5,Expert,local MacBook Pro M3,QuPath v5,14.0,6.0,4.0,1.0,421.2495750000001
N16,Manual,Annotator5,Expert,local MacBook Pro M3,QuPath v5,14.0,6.0,7.0,5.0,1102.411426
N16,Manual,Annotator5,Expert,local MacBook Pro M3,QuPath v5,14.0,6.0,11.0,3.0,433.35889
N16,Manual,Annotator5,Expert,local MacBook Pro M3,QuPath v5,14.0,6.0,13.0,6.0,712.903715
N16,Manual,Annotator5,Expert,local MacBook Pro M3,QuPath v5,14.0,6.0,14.0,2.0,545.898226
N16,SAM,Annotator5,Expert,local MacBook Pro M3,QuPath v5,14.0,12.0,4.0,6.0,511.786028
N16,SAM,Annotator5,Expert,local MacBook Pro M3,QuPath v5,14.0,12.0,7.0,3.0,1112.459581
N16,SAM,Annotator5,Expert,local MacBook Pro M3,QuPath v5,14.0,12.0,11.0,7.0,619.584696
N16,SAM,Annotator5,Expert,local MacBook Pro M3,QuPath v5,14.0,12.0,13.0,5.0,712.027722
N16,SAM,Annotator5,Expert,local MacBook Pro M3,QuPath v5,14.0,12.0,14.0,8.0,571.3020230000001
N16,SAM corrected,Annotator5,Expert,local MacBook Pro M3,QuPath v5,14.0,9.0,4.0,9.0,493.1840590000001
N16,SAM corrected,Annotator5,Expert,local MacBook Pro M3,QuPath v5,14.0,9.0,7.0,2.0,1112.0473490000002
N16,SAM corrected,Annotator5,Expert,local MacBook Pro M3,QuPath v5,14.0,9.0,11.0,4.0,696.0022030000001
N16,SAM corrected,Annotator5,Expert,local MacBook Pro M3,QuPath v5,14.0,9.0,13.0,1.0,748.922486
N16,SAM corrected,Annotator5,Expert,local MacBook Pro M3,QuPath v5,14.0,9.0,14.0,7.0,583.4628670000001
N17,Manual,Annotator5,Expert,local MacBook Pro M3,QuPath v5,29.0,16.0,6.0,8.0,423.310735
N17,Manual,Annotator5,Expert,local MacBook Pro M3,QuPath v5,29.0,16.0,7.0,7.0,433.82265100000006
N17,Manual,Annotator5,Expert,local MacBook Pro M3,QuPath v5,29.0,16.0,11.0,14.0,1504.595271
N17,Manual,Annotator5,Expert,local MacBook Pro M3,QuPath v5,29.0,16.0,14.0,2.0,350.34567100000004
N17,Manual,Annotator5,Expert,local MacBook Pro M3,QuPath v5,29.0,16.0,16.0,6.0,365.649784
N17,Manual,Annotator5,Expert,local MacBook Pro M3,QuPath v5,29.0,16.0,23.0,12.0,968.539084
N17,Manual,Annotator5,Expert,local MacBook Pro M3,QuPath v5,29.0,16.0,24.0,10.0,541.8789640000001
N17,SAM,Annotator5,Expert,local MacBook Pro M3,QuPath v5,29.0,10.0,6.0,3.0,51.11676800000001
N17,SAM,Annotator5,Expert,local MacBook Pro M3,QuPath v5,29.0,10.0,7.0,7.0,714.501114
N17,SAM,Annotator5,Expert,local MacBook Pro M3,QuPath v5,29.0,10.0,11.0,1.0,2634.883886
N17,SAM,Annotator5,Expert,local MacBook Pro M3,QuPath v5,29.0,10.0,14.0,9.0,366.88648000000006
N17,SAM,Annotator5,Expert,local MacBook Pro M3,QuPath v5,29.0,10.0,16.0,2.0,364.36155900000006
N17,SAM,Annotator5,Expert,local MacBook Pro M3,QuPath v5,29.0,10.0,23.0,6.0,1075.8739910000002
N17,SAM,Annotator5,Expert,local MacBook Pro M3,QuPath v5,29.0,10.0,24.0,8.0,444.3345670000001
N17,SAM corrected,Annotator5,Expert,local MacBook Pro M3,QuPath v5,29.0,13.0,6.0,12.0,503.79903300000007
N17,SAM corrected,Annotator5,Expert,local MacBook Pro M3,QuPath v5,29.0,13.0,7.0,11.0,1227.7814830000002
N17,SAM corrected,Annotator5,Expert,local MacBook Pro M3,QuPath v5,29.0,13.0,11.0,6.0,2630.0916890000003
N17,SAM corrected,Annotator5,Expert,local MacBook Pro M3,QuPath v5,29.0,13.0,14.0,5.0,389.868414
N17,SAM corrected,Annotator5,Expert,local MacBook Pro M3,QuPath v5,29.0,13.0,16.0,9.0,461.3391370000001
N17,SAM corrected,Annotator5,Expert,local MacBook Pro M3,QuPath v5,29.0,13.0,23.0,7.0,1072.782251
N17,SAM corrected,Annotator5,Expert,local MacBook Pro M3,QuPath v5,29.0,13.0,24.0,1.0,539.096398
N18,Manual,Annotator5,Expert,local MacBook Pro M3,QuPath v5,33.0,16.0,1.0,6.0,448.199242
N18,Manual,Annotator5,Expert,local MacBook Pro M3,QuPath v5,33.0,16.0,3.0,4.0,3965.208079000001
N18,Manual,Annotator5,Expert,local MacBook Pro M3,QuPath v5,33.0,16.0,4.0,10.0,811.169518
N18,Manual,Annotator5,Expert,local MacBook Pro M3,QuPath v5,33.0,16.0,8.0,5.0,520.2367840000001
N18,Manual,Annotator5,Expert,local MacBook Pro M3,QuPath v5,33.0,16.0,10.0,16.0,851.3621380000001
N18,Manual,Annotator5,Expert,local MacBook Pro M3,QuPath v5,33.0,16.0,14.0,9.0,637.774433
N18,Manual,Annotator5,Expert,local MacBook Pro M3,QuPath v5,33.0,16.0,15.0,14.0,227.80970900000003
N18,Manual,Annotator5,Expert,local MacBook Pro M3,QuPath v5,33.0,16.0,16.0,1.0,1037.124183
N18,Manual,Annotator5,Expert,local MacBook Pro M3,QuPath v5,33.0,16.0,20.0,7.0,1173.418388
N18,Manual,Annotator5,Expert,local MacBook Pro M3,QuPath v5,33.0,16.0,22.0,11.0,427.38152600000006
N18,Manual,Annotator5,Expert,local MacBook Pro M3,QuPath v5,33.0,16.0,25.0,15.0,166.43867000000003
N18,Manual,Annotator5,Expert,local MacBook Pro M3,QuPath v5,33.0,16.0,26.0,2.0,324.168939
N18,Manual,Annotator5,Expert,local MacBook Pro M3,QuPath v5,33.0,16.0,27.0,12.0,365.5982550000001
N18,Manual,Annotator5,Expert,local MacBook Pro M3,QuPath v5,33.0,16.0,30.0,3.0,512.8166080000001
N18,SAM,Annotator5,Expert,local MacBook Pro M3,QuPath v5,33.0,19.0,1.0,18.0,635.0949250000001
N18,SAM,Annotator5,Expert,local MacBook Pro M3,QuPath v5,33.0,19.0,3.0,8.0,3875.083858
N18,SAM,Annotator5,Expert,local MacBook Pro M3,QuPath v5,33.0,19.0,4.0,11.0,814.931135
N18,SAM,Annotator5,Expert,local MacBook Pro M3,QuPath v5,33.0,19.0,8.0,16.0,608.9181930000001
N18,SAM,Annotator5,Expert,local MacBook Pro M3,QuPath v5,33.0,19.0,10.0,3.0,823.4849490000001
N18,SAM,Annotator5,Expert,local MacBook Pro M3,QuPath v5,33.0,19.0,14.0,2.0,756.3426620000001
N18,SAM,Annotator5,Expert,local MacBook Pro M3,QuPath v5,33.0,19.0,15.0,6.0,259.80921800000004
N18,SAM,Annotator5,Expert,local MacBook Pro M3,QuPath v5,33.0,19.0,16.0,9.0,1074.070476
N18,SAM,Annotator5,Expert,local MacBook Pro M3,QuPath v5,33.0,19.0,20.0,1.0,1229.172766
N18,SAM,Annotator5,Expert,local MacBook Pro M3,QuPath v5,33.0,19.0,22.0,4.0,443.09787100000005
N18,SAM,Annotator5,Expert,local MacBook Pro M3,QuPath v5,33.0,19.0,25.0,7.0,179.21786200000005
N18,SAM,Annotator5,Expert,local MacBook Pro M3,QuPath v5,33.0,19.0,26.0,15.0,386.57055800000006
N18,SAM,Annotator5,Expert,local MacBook Pro M3,QuPath v5,33.0,19.0,27.0,5.0,754.436089
N18,SAM,Annotator5,Expert,local MacBook Pro M3,QuPath v5,33.0,19.0,30.0,14.0,669.6708840000001
N18,SAM corrected,Annotator5,Expert,local MacBook Pro M3,QuPath v5,33.0,21.0,1.0,4.0,647.8225880000001
N18,SAM corrected,Annotator5,Expert,local MacBook Pro M3,QuPath v5,33.0,21.0,3.0,17.0,3161.0465050000003
N18,SAM corrected,Annotator5,Expert,local MacBook Pro M3,QuPath v5,33.0,21.0,4.0,20.0,851.1560220000001
N18,SAM corrected,Annotator5,Expert,local MacBook Pro M3,QuPath v5,33.0,21.0,8.0,8.0,577.4855030000001
N18,SAM corrected,Annotator5,Expert,local MacBook Pro M3,QuPath v5,33.0,21.0,10.0,5.0,781.3857560000001
N18,SAM corrected,Annotator5,Expert,local MacBook Pro M3,QuPath v5,33.0,21.0,14.0,10.0,740.1625560000001
N18,SAM corrected,Annotator5,Expert,local MacBook Pro M3,QuPath v5,33.0,21.0,15.0,9.0,240.53737200000003
N18,SAM corrected,Annotator5,Expert,local MacBook Pro M3,QuPath v5,33.0,21.0,16.0,1.0,1076.5438680000002
N18,SAM corrected,Annotator5,Expert,local MacBook Pro M3,QuPath v5,33.0,21.0,20.0,2.0,1215.723697
N18,SAM corrected,Annotator5,Expert,local MacBook Pro M3,QuPath v5,33.0,21.0,22.0,14.0,445.571263
N18,SAM corrected,Annotator5,Expert,local MacBook Pro M3,QuPath v5,33.0,21.0,25.0,11.0,195.088794
N18,SAM corrected,Annotator5,Expert,local MacBook Pro M3,QuPath v5,33.0,21.0,26.0,18.0,395.22743
N18,SAM corrected,Annotator5,Expert,local MacBook Pro M3,QuPath v5,33.0,21.0,27.0,21.0,755.4151400000001
N18,SAM corrected,Annotator5,Expert,local MacBook Pro M3,QuPath v5,33.0,21.0,30.0,6.0,594.4385440000001
N19,Manual,Annotator5,Expert,local MacBook Pro M3,QuPath v5,49.0,16.0,1.0,8.0,472.00564
N19,Manual,Annotator5,Expert,local MacBook Pro M3,QuPath v5,49.0,16.0,2.0,15.0,453.0944970000001
N19,Manual,Annotator5,Expert,local MacBook Pro M3,QuPath v5,49.0,16.0,15.0,14.0,1290.749921
N19,Manual,Annotator5,Expert,local MacBook Pro M3,QuPath v5,49.0,16.0,16.0,9.0,452.93991000000005
N19,Manual,Annotator5,Expert,local MacBook Pro M3,QuPath v5,49.0,16.0,17.0,10.0,886.2988000000001
N19,Manual,Annotator5,Expert,local MacBook Pro M3,QuPath v5,49.0,16.0,21.0,1.0,302.681346
N19,Manual,Annotator5,Expert,local MacBook Pro M3,QuPath v5,49.0,16.0,23.0,13.0,945.660208
N19,Manual,Annotator5,Expert,local MacBook Pro M3,QuPath v5,49.0,16.0,24.0,6.0,571.817313
N19,Manual,Annotator5,Expert,local MacBook Pro M3,QuPath v5,49.0,16.0,26.0,5.0,676.730357
N19,Manual,Annotator5,Expert,local MacBook Pro M3,QuPath v5,49.0,16.0,30.0,7.0,963.07701
N19,Manual,Annotator5,Expert,local MacBook Pro M3,QuPath v5,49.0,16.0,37.0,2.0,463.19418100000007
N19,Manual,Annotator5,Expert,local MacBook Pro M3,QuPath v5,49.0,16.0,45.0,3.0,6192.755220000001
N19,Manual,Annotator5,Expert,local MacBook Pro M3,QuPath v5,49.0,16.0,47.0,16.0,385.900681
N19,SAM,Annotator5,Expert,local MacBook Pro M3,QuPath v5,49.0,15.0,1.0,4.0,350.19108400000005
N19,SAM,Annotator5,Expert,local MacBook Pro M3,QuPath v5,49.0,15.0,2.0,12.0,504.571968
N19,SAM,Annotator5,Expert,local MacBook Pro M3,QuPath v5,49.0,15.0,15.0,5.0,942.774584
N19,SAM,Annotator5,Expert,local MacBook Pro M3,QuPath v5,49.0,15.0,16.0,8.0,506.6846570000001
N19,SAM,Annotator5,Expert,local MacBook Pro M3,QuPath v5,49.0,15.0,17.0,15.0,809.1598870000001
N19,SAM,Annotator5,Expert,local MacBook Pro M3,QuPath v5,49.0,15.0,21.0,11.0,440.77906600000006
N19,SAM,Annotator5,Expert,local MacBook Pro M3,QuPath v5,49.0,15.0,23.0,9.0,1177.95294
N19,SAM,Annotator5,Expert,local MacBook Pro M3,QuPath v5,49.0,15.0,24.0,14.0,643.9579130000001
N19,SAM,Annotator5,Expert,local MacBook Pro M3,QuPath v5,49.0,15.0,26.0,1.0,762.989903
N19,SAM,Annotator5,Expert,local MacBook Pro M3,QuPath v5,49.0,15.0,30.0,7.0,1091.8995100000002
N19,SAM,Annotator5,Expert,local MacBook Pro M3,QuPath v5,49.0,15.0,37.0,10.0,393.939205
N19,SAM,Annotator5,Expert,local MacBook Pro M3,QuPath v5,49.0,15.0,45.0,6.0,3030.6266060000003
N19,SAM,Annotator5,Expert,local MacBook Pro M3,QuPath v5,49.0,15.0,47.0,3.0,539.5601590000001
N19,SAM corrected,Annotator5,Expert,local MacBook Pro M3,QuPath v5,49.0,20.0,1.0,11.0,344.883597
N19,SAM corrected,Annotator5,Expert,local MacBook Pro M3,QuPath v5,49.0,20.0,2.0,17.0,511.786028
N19,SAM corrected,Annotator5,Expert,local MacBook Pro M3,QuPath v5,49.0,20.0,15.0,16.0,1362.787463
N19,SAM corrected,Annotator5,Expert,local MacBook Pro M3,QuPath v5,49.0,20.0,16.0,7.0,467.36803
N19,SAM corrected,Annotator5,Expert,local MacBook Pro M3,QuPath v5,49.0,20.0,17.0,8.0,835.7488510000001
N19,SAM corrected,Annotator5,Expert,local MacBook Pro M3,QuPath v5,49.0,20.0,21.0,10.0,452.115446
N19,SAM corrected,Annotator5,Expert,local MacBook Pro M3,QuPath v5,49.0,20.0,23.0,3.0,1099.4227440000002
N19,SAM corrected,Annotator5,Expert,local MacBook Pro M3,QuPath v5,49.0,20.0,24.0,15.0,628.6022710000001
N19,SAM corrected,Annotator5,Expert,local MacBook Pro M3,QuPath v5,49.0,20.0,26.0,2.0,757.1155970000001
N19,SAM corrected,Annotator5,Expert,local MacBook Pro M3,QuPath v5,49.0,20.0,30.0,9.0,1062.9402120000002
N19,SAM corrected,Annotator5,Expert,local MacBook Pro M3,QuPath v5,49.0,20.0,37.0,20.0,527.502373
N19,SAM corrected,Annotator5,Expert,local MacBook Pro M3,QuPath v5,49.0,20.0,45.0,12.0,3807.014049
N19,SAM corrected,Annotator5,Expert,local MacBook Pro M3,QuPath v5,49.0,20.0,47.0,18.0,536.468419
N20,Manual,Annotator5,Expert,local MacBook Pro M3,QuPath v5,19.0,11.0,1.0,5.0,266.61104600000004
N20,Manual,Annotator5,Expert,local MacBook Pro M3,QuPath v5,19.0,11.0,3.0,6.0,622.882552
N20,Manual,Annotator5,Expert,local MacBook Pro M3,QuPath v5,19.0,11.0,4.0,8.0,840.1803450000001
N20,Manual,Annotator5,Expert,local MacBook Pro M3,QuPath v5,19.0,11.0,8.0,9.0,485.969999
N20,Manual,Annotator5,Expert,local MacBook Pro M3,QuPath v5,19.0,11.0,11.0,7.0,507.71523700000006
N20,Manual,Annotator5,Expert,local MacBook Pro M3,QuPath v5,19.0,11.0,12.0,2.0,938.291561
N20,Manual,Annotator5,Expert,local MacBook Pro M3,QuPath v5,19.0,11.0,15.0,3.0,198.74735300000003
N20,Manual,Annotator5,Expert,local MacBook Pro M3,QuPath v5,19.0,11.0,16.0,11.0,531.109403
N20,Manual,Annotator5,Expert,local MacBook Pro M3,QuPath v5,19.0,11.0,18.0,4.0,427.948345
N20,SAM,Annotator5,Expert,local MacBook Pro M3,QuPath v5,19.0,11.0,1.0,7.0,240.17666900000003
N20,SAM,Annotator5,Expert,local MacBook Pro M3,QuPath v5,19.0,11.0,3.0,6.0,707.7508150000001
N20,SAM,Annotator5,Expert,local MacBook Pro M3,QuPath v5,19.0,11.0,4.0,3.0,1028.5188400000002
N20,SAM,Annotator5,Expert,local MacBook Pro M3,QuPath v5,19.0,11.0,8.0,2.0,547.186451
N20,SAM,Annotator5,Expert,local MacBook Pro M3,QuPath v5,19.0,11.0,11.0,8.0,597.7879290000001
N20,SAM,Annotator5,Expert,local MacBook Pro M3,QuPath v5,19.0,11.0,12.0,5.0,1038.566995
N20,SAM,Annotator5,Expert,local MacBook Pro M3,QuPath v5,19.0,11.0,15.0,9.0,237.54869
N20,SAM,Annotator5,Expert,local MacBook Pro M3,QuPath v5,19.0,11.0,16.0,10.0,603.7137640000001
N20,SAM,Annotator5,Expert,local MacBook Pro M3,QuPath v5,19.0,11.0,18.0,4.0,410.37695600000006
N20,SAM corrected,Annotator5,Expert,local MacBook Pro M3,QuPath v5,19.0,9.0,1.0,7.0,561.1508100000001
N20,SAM corrected,Annotator5,Expert,local MacBook Pro M3,QuPath v5,19.0,9.0,3.0,4.0,704.2468430000001
N20,SAM corrected,Annotator5,Expert,local MacBook Pro M3,QuPath v5,19.0,9.0,4.0,1.0,1027.3852020000002
N20,SAM corrected,Annotator5,Expert,local MacBook Pro M3,QuPath v5,19.0,9.0,8.0,6.0,547.1349220000001
N20,SAM corrected,Annotator5,Expert,local MacBook Pro M3,QuPath v5,19.0,9.0,11.0,5.0,595.108421
N20,SAM corrected,Annotator5,Expert,local MacBook Pro M3,QuPath v5,19.0,9.0,12.0,9.0,1010.1745160000002
N20,SAM corrected,Annotator5,Expert,local MacBook Pro M3,QuPath v5,19.0,9.0,15.0,2.0,237.75480600000003
N20,SAM corrected,Annotator5,Expert,local MacBook Pro M3,QuPath v5,19.0,9.0,16.0,8.0,597.8909870000001
N20,SAM corrected,Annotator5,Expert,local MacBook Pro M3,QuPath v5,19.0,9.0,18.0,3.0,402.28690300000005
N21,Manual,Annotator5,Expert,local MacBook Pro M3,QuPath v5,32.0,14.0,6.0,11.0,1849.118165
N21,Manual,Annotator5,Expert,local MacBook Pro M3,QuPath v5,32.0,14.0,9.0,13.0,662.8690560000001
N21,Manual,Annotator5,Expert,local MacBook Pro M3,QuPath v5,32.0,14.0,16.0,3.0,586.296962
N21,Manual,Annotator5,Expert,local MacBook Pro M3,QuPath v5,32.0,14.0,20.0,12.0,854.3508200000001
N21,Manual,Annotator5,Expert,local MacBook Pro M3,QuPath v5,32.0,14.0,25.0,1.0,295.364228
N21,Manual,Annotator5,Expert,local MacBook Pro M3,QuPath v5,32.0,14.0,26.0,4.0,361.68205100000006
N21,Manual,Annotator5,Expert,local MacBook Pro M3,QuPath v5,32.0,14.0,28.0,6.0,1011.978031
N21,Manual,Annotator5,Expert,local MacBook Pro M3,QuPath v5,32.0,14.0,30.0,10.0,371.88479300000006
N21,Manual,Annotator5,Expert,local MacBook Pro M3,QuPath v5,32.0,14.0,32.0,14.0,418.62159600000007
N21,SAM,Annotator5,Expert,local MacBook Pro M3,QuPath v5,32.0,13.0,6.0,6.0,1910.437675
N21,SAM,Annotator5,Expert,local MacBook Pro M3,QuPath v5,32.0,13.0,9.0,7.0,902.324319
N21,SAM,Annotator5,Expert,local MacBook Pro M3,QuPath v5,32.0,13.0,16.0,11.0,510.1371
N21,SAM,Annotator5,Expert,local MacBook Pro M3,QuPath v5,32.0,13.0,20.0,10.0,1390.8707680000002
N21,SAM,Annotator5,Expert,local MacBook Pro M3,QuPath v5,32.0,13.0,25.0,2.0,350.654845
N21,SAM,Annotator5,Expert,local MacBook Pro M3,QuPath v5,32.0,13.0,26.0,4.0,359.15713000000005
N21,SAM,Annotator5,Expert,local MacBook Pro M3,QuPath v5,32.0,13.0,28.0,5.0,995.643338
N21,SAM,Annotator5,Expert,local MacBook Pro M3,QuPath v5,32.0,13.0,30.0,1.0,696.5174930000001
N21,SAM,Annotator5,Expert,local MacBook Pro M3,QuPath v5,32.0,13.0,32.0,3.0,509.982513
N21,SAM corrected,Annotator5,Expert,local MacBook Pro M3,QuPath v5,32.0,12.0,6.0,9.0,1859.578552
N21,SAM corrected,Annotator5,Expert,local MacBook Pro M3,QuPath v5,32.0,12.0,9.0,7.0,833.7907490000001
N21,SAM corrected,Annotator5,Expert,local MacBook Pro M3,QuPath v5,32.0,12.0,16.0,1.0,506.4270120000001
N21,SAM corrected,Annotator5,Expert,local MacBook Pro M3,QuPath v5,32.0,12.0,20.0,11.0,1486.0963600000002
N21,SAM corrected,Annotator5,Expert,local MacBook Pro M3,QuPath v5,32.0,12.0,25.0,6.0,351.84001200000006
N21,SAM corrected,Annotator5,Expert,local MacBook Pro M3,QuPath v5,32.0,12.0,26.0,3.0,338.95776200000006
N21,SAM corrected,Annotator5,Expert,local MacBook Pro M3,QuPath v5,32.0,12.0,28.0,12.0,1099.165099
N21,SAM corrected,Annotator5,Expert,local MacBook Pro M3,QuPath v5,32.0,12.0,30.0,2.0,688.6850850000001
N21,SAM corrected,Annotator5,Expert,local MacBook Pro M3,QuPath v5,32.0,12.0,32.0,5.0,390.58982
N03,Manual,Annotator6,Non expert,local Linux,QuPath v4,1.0,4.0,1.0,4.0,847.188289
N03,SAM,Annotator6,Non expert,local Linux,QuPath v4,1.0,1.0,1.0,1.0,741.5023100000001
N03,SAM corrected,Annotator6,Non expert,local Linux,QuPath v4,1.0,1.0,1.0,1.0,906.188994
N04,Manual,Annotator6,Non expert,local Linux,QuPath v4,1.0,1.0,1.0,1.0,729.392995
N04,SAM,Annotator6,Non expert,local Linux,QuPath v4,1.0,1.0,1.0,1.0,176.79599900000002
N04,SAM corrected,Annotator6,Non expert,local Linux,QuPath v4,1.0,1.0,1.0,1.0,915.927975
N06,Manual,Annotator6,Non expert,local Linux,QuPath v4,5.0,4.0,1.0,3.0,671.9896890000001
N06,Manual,Annotator6,Non expert,local Linux,QuPath v4,5.0,4.0,2.0,4.0,447.683952
N06,Manual,Annotator6,Non expert,local Linux,QuPath v4,5.0,4.0,4.0,2.0,1393.8594500000002
N06,Manual,Annotator6,Non expert,local Linux,QuPath v4,5.0,4.0,5.0,1.0,1234.6348400000002
N06,SAM,Annotator6,Non expert,local Linux,QuPath v4,5.0,5.0,1.0,5.0,480.095693
N06,SAM,Annotator6,Non expert,local Linux,QuPath v4,5.0,5.0,2.0,2.0,492.8233560000001
N06,SAM,Annotator6,Non expert,local Linux,QuPath v4,5.0,5.0,4.0,1.0,1328.520678
N06,SAM,Annotator6,Non expert,local Linux,QuPath v4,5.0,5.0,5.0,3.0,943.5990480000002
N06,SAM corrected,Annotator6,Non expert,local Linux,QuPath v4,5.0,5.0,1.0,4.0,523.431582
N06,SAM corrected,Annotator6,Non expert,local Linux,QuPath v4,5.0,5.0,2.0,2.0,591.449862
N06,SAM corrected,Annotator6,Non expert,local Linux,QuPath v4,5.0,5.0,4.0,3.0,1314.8654930000002
N06,SAM corrected,Annotator6,Non expert,local Linux,QuPath v4,5.0,5.0,5.0,5.0,979.514761
N07,Manual,Annotator6,Non expert,local Linux,QuPath v4,2.0,2.0,1.0,1.0,1381.7501350000002
N07,Manual,Annotator6,Non expert,local Linux,QuPath v4,2.0,2.0,2.0,2.0,811.1179890000001
